,order_acknowledged_at,order_created_at,order_ready_at,order_value,restaurant_id,number_of_items,minutes_from_acknowledged_to_ready,hour_order_acknowledged_at,day_of_order,value_per_item,country,city,timezone_name,type_of_food,rest_median_order_value,rest_median_number_of_items,rest_median_value_per_item
127,2015-06-18 19:40:55.243556,2015-06-18 19:40:30.328385,2015-06-18 19:41:20.517908,23.0,1869,7,0.4212392,19,3,3.2857142857142856,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
128,2015-06-18 19:49:03.549181,2015-06-18 19:48:33.648966,2015-06-18 19:49:18.886496,36.0,1869,5,0.25562191666666667,19,3,7.2,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
129,2015-06-18 19:55:41.073938,2015-06-18 19:55:09.797179,2015-06-18 19:56:01.288087,24.0,1869,2,0.3369024833333334,19,3,12.0,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
130,2015-06-18 20:45:57.387200,2015-06-18 20:45:32.453911,2015-06-18 20:46:32.914298,15.0,1869,3,0.5921183,20,3,5.0,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
131,2015-06-19 11:31:22.685679,2015-06-19 10:45:12.557903,2015-06-19 11:32:13.335958,32.0,1869,4,0.8441713166666668,11,4,8.0,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
132,2015-06-20 17:59:15.424740,2015-06-20 17:55:59.183323,2015-06-20 18:22:21.340840,70.5,1869,12,23.09860166666667,17,5,5.875,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
133,2015-06-20 18:55:35.611986,2015-06-20 18:53:22.325457,2015-06-20 18:56:31.930035,16.0,1869,3,0.9386341500000001,18,5,5.333333333333333,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
134,2015-06-20 18:56:57.283417,2015-06-20 18:56:18.246531,2015-06-20 18:59:14.235467,15.0,1869,3,2.2825341666666668,18,5,5.0,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
135,2015-06-20 19:14:39.200580,2015-06-20 19:14:02.632490,2015-06-20 19:45:41.340659,41.0,1869,5,31.035667983333333,19,5,8.2,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
136,2015-06-20 19:14:54.390658,2015-06-20 19:14:22.479932,2015-06-20 19:15:34.893434,37.0,1869,4,0.6750462666666668,19,5,9.25,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
137,2015-06-20 19:36:41.929272,2015-06-20 19:36:27.522719,2015-06-20 19:36:57.187926,15.0,1869,3,0.2543109,19,5,5.0,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
138,2015-06-20 19:50:16.740470,2015-06-20 19:49:44.833483,2015-06-20 19:52:45.490932,28.0,1869,4,2.479174366666667,19,5,7.0,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
139,2015-06-20 21:04:51.821316,2015-06-20 21:04:38.112132,2015-06-20 21:05:18.117792,20.0,1869,4,0.4382746,21,5,5.0,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
140,2015-06-20 21:30:05.479862,2015-06-20 21:29:45.082923,2015-06-20 21:30:23.799540,16.0,1869,3,0.3053279666666667,21,5,5.333333333333333,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
141,2015-06-22 11:01:09.649586,2015-06-22 10:31:48.909334,2015-06-22 11:12:52.729812,23.0,1869,5,11.718003766666667,11,0,4.6,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
142,2015-06-22 18:24:32.553306,2015-06-22 18:23:50.110880,2015-06-22 18:53:35.272892,31.5,1869,8,29.045326433333337,18,0,3.9375,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
143,2015-06-22 18:58:33.092884,2015-06-22 18:57:53.022099,2015-06-22 18:59:54.576326,32.0,1869,4,1.3580573666666669,18,0,8.0,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
144,2015-06-22 19:33:17.064320,2015-06-22 19:32:56.206970,2015-06-22 19:33:27.327485,32.0,1869,4,0.17105275,19,0,8.0,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
145,2015-06-22 19:35:18.426331,2015-06-22 19:34:10.660746,2015-06-22 19:35:48.689997,38.0,1869,6,0.5043944333333333,19,0,6.333333333333333,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
146,2015-06-23 19:55:49.672931,2015-06-23 19:55:08.698655,2015-06-23 19:57:31.226527,32.5,1869,9,1.6925599333333337,19,1,3.611111111111111,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
147,2015-06-23 20:30:07.652066,2015-06-23 20:29:34.398395,2015-06-23 20:31:43.821898,15.0,1869,3,1.6028305333333333,20,1,5.0,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
148,2015-06-23 20:54:43.176155,2015-06-23 20:53:14.106986,2015-06-23 20:54:53.174504,51.0,1869,14,0.16663915,20,1,3.642857142857143,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
149,2015-06-23 21:13:13.233597,2015-06-23 21:12:30.586859,2015-06-23 21:13:38.457381,31.0,1869,8,0.42039640000000006,21,1,3.875,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
150,2015-06-24 18:56:36.908386,2015-06-24 18:56:10.493706,2015-06-24 18:57:39.191192,19.0,1869,4,1.0380467666666666,18,2,4.75,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
151,2015-06-24 19:25:06.976814,2015-06-24 19:24:52.878885,2015-06-24 19:36:03.506287,16.0,1869,3,10.942157883333334,19,2,5.333333333333333,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
152,2015-06-24 19:29:23.732151,2015-06-24 19:29:08.997864,2015-06-24 19:29:38.758870,38.0,1869,7,0.2504453166666667,19,2,5.428571428571429,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
153,2015-06-24 19:46:51.249702,2015-06-24 19:46:32.308826,2015-06-24 19:47:01.637557,46.0,1869,4,0.17313091666666666,19,2,11.5,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
154,2015-06-24 20:18:46.539821,2015-06-24 20:18:20.553195,2015-06-24 20:18:56.861014,25.0,1869,4,0.17201988333333335,20,2,6.25,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
155,2015-06-24 20:45:29.603699,2015-06-24 20:45:09.021379,2015-06-24 20:45:40.832448,22.0,1869,9,0.1871458166666667,20,2,2.4444444444444446,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
156,2015-06-25 11:40:39.924338,2015-06-25 11:40:26.779123,2015-06-25 11:41:15.417062,33.0,1869,6,0.5915454,11,3,5.5,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
157,2015-06-25 20:54:31.795023,2015-06-25 20:53:54.568108,2015-06-25 21:01:59.233550,33.5,1869,12,7.457308783333334,20,3,2.7916666666666665,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
158,2015-06-26 11:46:27.540855,2015-06-26 11:45:43.386317,2015-06-26 11:46:38.783103,37.5,1869,11,0.1873708,11,4,3.409090909090909,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
159,2015-06-26 20:35:37.786152,2015-06-26 20:35:14.346524,2015-06-26 20:40:34.474457,19.0,1869,4,4.944805083333334,20,4,4.75,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
160,2015-06-26 20:40:34.621829,2015-06-26 20:39:51.580129,2015-06-26 20:42:25.674830,17.0,1869,2,1.8508833500000001,20,4,8.5,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
161,2015-06-26 20:57:46.738107,2015-06-26 20:57:18.288728,2015-06-26 20:58:22.266003,17.0,1869,3,0.5921316000000001,20,4,5.666666666666667,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
162,2015-06-27 11:03:43.803018,2015-06-27 09:30:44.568380,2015-06-27 11:05:53.358100,31.0,1869,9,2.1592513666666666,11,5,3.4444444444444446,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
163,2015-06-27 12:24:24.851106,2015-06-27 12:23:39.666302,2015-06-27 12:25:00.757624,19.0,1869,4,0.5984419666666667,12,5,4.75,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
164,2015-06-27 12:31:54.142036,2015-06-27 12:31:00.482909,2015-06-27 12:33:42.713274,20.0,1869,9,1.8095206333333336,12,5,2.2222222222222223,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
165,2015-06-27 19:53:11.443762,2015-06-27 19:52:44.812427,2015-06-27 19:55:17.376907,16.0,1869,3,2.09888575,19,5,5.333333333333333,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
166,2015-06-27 20:00:19.198961,2015-06-27 19:59:46.107989,2015-06-27 20:01:09.558179,19.0,1869,4,0.8393203000000001,20,5,4.75,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
167,2015-06-27 20:00:34.376593,2015-06-27 20:00:12.733173,2015-06-27 20:01:14.844952,16.0,1869,3,0.67447265,20,5,5.333333333333333,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
168,2015-06-27 20:02:35.846601,2015-06-27 20:02:19.384217,2015-06-27 20:05:42.045941,48.0,1869,7,3.1033223333333333,20,5,6.857142857142857,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
169,2015-06-27 20:09:28.495316,2015-06-27 20:08:50.011962,2015-06-27 20:09:38.891689,30.0,1869,4,0.17327288333333335,20,5,7.5,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
170,2015-06-27 20:52:13.453692,2015-06-27 20:52:02.740630,2015-06-27 20:53:03.563436,28.0,1869,9,0.8351624000000001,20,5,3.111111111111111,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
171,2015-06-27 20:57:15.473191,2015-06-27 20:57:02.037216,2015-06-27 20:57:30.772011,19.0,1869,4,0.25498033333333336,20,5,4.75,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
172,2015-06-29 12:20:28.133277,2015-06-29 12:20:01.581822,2015-06-29 12:21:53.834170,16.0,1869,3,1.4283482166666668,12,0,5.333333333333333,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
173,2015-06-29 18:33:06.481315,2015-06-29 18:32:50.660345,2015-06-29 18:36:17.485035,32.0,1869,6,3.183395333333334,18,0,5.333333333333333,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
174,2015-06-29 19:04:01.738583,2015-06-29 19:03:27.360370,2015-06-29 19:06:57.811803,40.0,1869,6,2.934553666666667,19,0,6.666666666666667,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
175,2015-06-29 19:39:48.814134,2015-06-29 19:39:25.701004,2015-06-29 19:42:24.665407,20.0,1869,4,2.597521216666667,19,0,5.0,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
176,2015-06-29 20:11:42.587386,2015-06-29 20:11:32.316996,2015-06-29 20:15:08.726567,30.0,1869,7,3.435653016666667,20,0,4.285714285714286,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
177,2015-06-29 20:40:52.650582,2015-06-29 20:40:32.630587,2015-06-29 20:44:34.208145,39.0,1869,11,3.6926260500000003,20,0,3.5454545454545454,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
178,2015-06-30 19:26:02.237209,2015-06-30 19:25:29.636293,2015-06-30 19:26:47.697673,20.0,1869,4,0.7576744000000001,19,1,5.0,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
179,2015-06-30 19:35:20.866470,2015-06-30 19:35:05.645669,2015-06-30 19:36:46.502705,16.0,1869,3,1.4272705833333332,19,1,5.333333333333333,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
180,2015-06-30 19:43:24.269424,2015-06-30 19:43:00.986568,2015-06-30 19:43:44.496635,31.0,1869,5,0.3371201833333333,19,1,6.2,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
181,2015-06-30 20:28:04.417961,2015-06-30 20:27:33.593009,2015-06-30 20:29:35.018969,32.0,1869,6,1.5100168,20,1,5.333333333333333,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
182,2015-06-30 21:07:52.424001,2015-06-30 21:07:41.029768,2015-06-30 21:08:02.675820,15.0,1869,7,0.17086365,21,1,2.142857142857143,France,Paris,Europe/Paris,french,25.5,4.0,5.333333333333333
183,2015-06-01 11:19:45.696573,2015-06-01 11:04:09.842733,2015-06-01 12:25:55.648076,6.49,315,1,66.16585838333334,11,0,6.49,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
184,2015-06-01 11:31:58.743050,2015-06-01 11:31:26.745389,2015-06-01 12:25:55.970168,66.89,315,4,53.95378530000001,11,0,16.7225,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
185,2015-06-02 11:38:47.115122,2015-06-02 11:38:07.777979,2015-06-02 12:36:30.764598,6.49,315,1,57.72749126666667,11,1,6.49,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
186,2015-06-04 11:40:30.759945,2015-06-04 11:38:59.612375,2015-06-04 12:35:02.490731,19.76,315,4,54.528846433333335,11,3,4.94,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
187,2015-06-05 11:44:54.133420,2015-06-05 11:44:25.011777,2015-06-05 12:31:37.231684,21.45,315,5,46.7183044,11,4,4.29,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
188,2015-06-05 12:33:52.601104,2015-06-05 12:33:18.986039,2015-06-05 12:46:40.230807,26.34,315,6,12.793828383333334,12,4,4.39,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
189,2015-06-06 13:03:57.755534,2015-06-06 13:02:08.877888,2015-06-06 13:16:35.663803,46.01,315,9,12.631804483333333,13,5,5.112222222222222,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
190,2015-06-08 11:34:42.193817,2015-06-08 11:34:05.450015,2015-06-08 12:29:32.746951,37.0,315,8,54.842552233333336,11,0,4.625,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
191,2015-06-08 16:30:57.428948,2015-06-08 16:30:14.332777,2015-06-08 17:43:23.686999,22.04,315,6,72.43763418333334,16,0,3.6733333333333333,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
192,2015-06-11 13:41:06.273931,2015-06-11 13:39:04.656960,2015-06-11 14:39:25.016999,8.98,315,2,58.31238446666667,13,3,4.49,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
193,2015-06-11 17:50:11.007283,2015-06-11 17:49:14.444348,2015-06-11 17:51:18.353072,22.24,315,5,1.1224298166666669,17,3,4.4479999999999995,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
194,2015-06-15 11:06:41.691440,2015-06-15 11:05:57.394275,2015-06-15 12:18:15.731189,18.47,315,3,71.56732915,11,0,6.156666666666666,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
195,2015-06-15 13:30:13.874053,2015-06-15 13:28:43.997688,2015-06-15 13:32:23.724056,16.86,315,4,2.1641667166666667,13,0,4.215,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
196,2015-06-15 15:09:52.193568,2015-06-15 15:09:00.926303,2015-06-15 15:21:52.837282,16.56,315,4,12.010728566666668,15,0,4.14,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
197,2015-06-19 16:26:56.821414,2015-06-19 16:26:38.322474,2015-06-19 16:31:19.389671,5.99,315,1,4.376137616666667,16,4,5.99,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
198,2015-06-22 12:04:59.812718,2015-06-22 12:00:20.858646,2015-06-22 12:50:31.258325,21.76,315,3,45.52409345,12,0,7.253333333333334,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
199,2015-06-22 12:06:37.851290,2015-06-22 12:06:09.125062,2015-06-22 12:52:36.879165,32.45,315,4,45.98379791666667,12,0,8.1125,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
200,2015-06-22 15:08:50.281717,2015-06-22 15:07:59.338672,2015-06-22 15:17:43.356087,16.36,315,4,8.884572833333333,15,0,4.09,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
201,2015-06-24 11:54:34.082597,2015-06-24 11:48:22.835984,2015-06-24 12:30:49.141895,25.15,315,4,36.2509883,11,2,6.2875,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
202,2015-06-24 16:06:39.791394,2015-06-24 16:06:01.466472,2015-06-24 16:58:42.734171,22.26,315,4,52.04904628333334,16,2,5.565,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
203,2015-06-26 14:03:34.290001,2015-06-26 14:02:09.612000,2015-06-26 14:06:32.083659,15.57,315,3,2.9632276333333336,14,4,5.19,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
204,2015-06-26 14:45:23.565826,2015-06-26 14:44:36.141816,2015-06-26 14:55:26.094112,17.36,315,4,10.0421381,14,4,4.34,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
205,2015-06-30 12:43:23.670021,2015-06-30 12:42:59.199406,2015-06-30 12:44:22.359334,31.14,315,6,0.9781552166666667,12,1,5.19,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
206,2015-06-30 14:36:29.931126,2015-06-30 14:35:40.960300,2015-06-30 14:41:02.193642,16.16,315,4,4.5377086,14,1,4.04,UK,London,Europe/London,healthy,20.605,4.0,5.026111111111112
207,2015-06-01 11:36:52.802499,2015-06-01 11:11:35.535570,2015-06-01 12:17:39.115292,15.45,898,3,40.771879883333334,11,0,5.1499999999999995,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
208,2015-06-04 18:01:15.391431,2015-06-04 18:00:38.113568,2015-06-04 18:11:10.368383,36.95,898,4,9.916282533333334,18,3,9.2375,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
209,2015-06-05 19:42:55.394614,2015-06-05 19:40:27.459889,2015-06-05 19:53:08.540039,57.7,898,10,10.219090416666667,19,4,5.7700000000000005,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
210,2015-06-06 20:50:17.205031,2015-06-06 20:49:48.932465,2015-06-06 21:11:58.914129,41.65,898,6,21.695151633333335,20,5,6.941666666666666,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
211,2015-06-06 21:50:00.623338,2015-06-06 21:40:57.387909,2015-06-06 22:19:23.562711,16.1,898,4,29.382322883333337,21,5,4.025,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
212,2015-06-08 19:59:21.652567,2015-06-08 19:58:56.557585,2015-06-08 20:12:48.486385,34.3,898,5,13.447230300000001,19,0,6.859999999999999,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
213,2015-06-10 18:27:26.075657,2015-06-10 18:26:56.880777,2015-06-10 19:15:06.492245,46.25,898,6,47.6736098,18,2,7.708333333333333,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
214,2015-06-10 20:08:13.713641,2015-06-10 20:07:51.049719,2015-06-10 20:33:41.192939,20.95,898,1,25.457988300000004,20,2,20.95,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
215,2015-06-11 19:11:09.158902,2015-06-11 19:10:29.472889,2015-06-11 20:08:22.611821,15.9,898,1,57.22421531666667,19,3,15.9,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
216,2015-06-16 21:15:43.342432,2015-06-16 21:15:02.203456,2015-06-16 21:22:09.903109,19.2,898,4,6.44267795,21,1,4.8,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
217,2015-06-16 22:29:41.544760,2015-06-16 22:29:21.022087,2015-06-16 22:38:48.978914,19.4,898,3,9.123902566666667,22,1,6.466666666666666,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
218,2015-06-17 18:15:23.796680,2015-06-17 18:15:05.486134,2015-06-17 18:26:25.288884,30.4,898,3,11.024870066666667,18,2,10.133333333333333,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
219,2015-06-17 18:58:05.467410,2015-06-17 18:57:44.553873,2015-06-17 19:50:50.376907,15.9,898,1,52.74849161666667,18,2,15.9,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
220,2015-06-19 20:50:38.724588,2015-06-19 20:50:07.634042,2015-06-19 21:00:46.683017,20.9,898,2,10.132640483333335,20,4,10.45,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
221,2015-06-20 19:30:53.248646,2015-06-20 19:30:22.853143,2015-06-20 19:39:32.945083,51.8,898,6,8.661607283333334,19,5,8.633333333333333,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
222,2015-06-20 19:38:10.951777,2015-06-20 19:37:41.897102,2015-06-20 19:54:15.920878,19.65,898,4,16.08281835,19,5,4.9125,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
223,2015-06-20 21:51:48.349928,2015-06-20 21:51:21.693125,2015-06-20 22:07:00.263989,26.4,898,6,15.198567683333334,21,5,4.3999999999999995,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
224,2015-06-21 19:54:56.080288,2015-06-21 19:51:27.562428,2015-06-21 20:06:32.389887,22.05,898,5,11.605159983333333,19,6,4.41,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
225,2015-06-25 14:50:43.623285,2015-06-25 14:50:07.824731,2015-06-25 15:19:12.601369,42.45,898,3,28.48296806666667,14,3,14.15,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
226,2015-06-28 19:50:07.213631,2015-06-28 19:49:48.699271,2015-06-28 20:00:36.480136,31.75,898,7,10.487775083333334,19,6,4.535714285714286,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
227,2015-06-28 20:58:26.557578,2015-06-28 20:58:09.369264,2015-06-28 21:07:45.558499,24.4,898,5,9.316682016666668,20,6,4.88,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
228,2015-06-29 18:49:50.490996,2015-06-29 18:49:27.399427,2015-06-29 19:44:29.246636,20.9,898,3,54.64592733333334,18,0,6.966666666666666,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
229,2015-06-30 21:22:18.517606,2015-06-30 21:22:01.345388,2015-06-30 21:30:01.395908,20.15,898,5,7.714638366666667,21,1,4.029999999999999,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
230,2015-06-30 21:28:06.141090,2015-06-30 21:27:52.989879,2015-06-30 21:40:23.044002,20.95,898,1,12.2817152,21,1,20.95,UK,London,Europe/London,persian,21.5,4.0,6.900833333333333
237,2015-06-01 11:15:17.442914,2015-06-01 11:14:53.020105,2015-06-01 11:19:09.730546,16.0,1872,3,3.8714605333333334,11,0,5.333333333333333,France,Paris,Europe/Paris,french,24.0,4.0,5.333333333333333
238,2015-06-01 11:17:43.760715,2015-06-01 11:17:17.982024,2015-06-01 11:24:02.351127,15.0,1872,3,6.3098402,11,0,5.0,France,Paris,Europe/Paris,french,24.0,4.0,5.333333333333333
239,2015-06-01 11:51:24.390196,2015-06-01 11:51:14.654045,2015-06-01 12:07:18.796208,33.0,1872,5,15.906766866666667,11,0,6.6,France,Paris,Europe/Paris,french,24.0,4.0,5.333333333333333
240,2015-06-01 12:56:34.954240,2015-06-01 12:56:01.230878,2015-06-01 13:03:14.170374,15.0,1872,3,6.653602233333333,12,0,5.0,France,Paris,Europe/Paris,french,24.0,4.0,5.333333333333333
241,2015-06-01 19:13:29.969503,2015-06-01 19:13:04.031410,2015-06-01 19:13:40.602028,31.0,1872,6,0.17720875000000003,19,0,5.166666666666667,France,Paris,Europe/Paris,french,24.0,4.0,5.333333333333333
242,2015-06-01 20:37:09.991422,2015-06-01 20:36:32.262227,2015-06-01 20:37:56.170290,50.0,1872,5,0.7696478,20,0,10.0,France,Paris,Europe/Paris,french,24.0,4.0,5.333333333333333
243,2015-06-02 11:42:28.501800,2015-06-02 11:42:02.976972,2015-06-02 11:44:09.369943,16.0,1872,3,1.6811357166666667,11,1,5.333333333333333,France,Paris,Europe/Paris,french,24.0,4.0,5.333333333333333
